,system_code,location_code,location_name,primary_address_line_1,LONGITUDE,LATITUDE
1682,12X057,X057,P.S. 057 Crescent,2111 CROTONA AVENUE,-73.888987,40.848748
1683,09X058,X058,P.S. 058,459 EAST 176 STREET,-73.898826,40.846383
1684,10X059,X059,P.S. 059 The Community School of Technology,2185 BATHGATE AVENUE,-73.893639,40.853141
1685,08X060,X060,PS 060 George L Gallego,888 REV J A POLITE AVE,0,0
1686,12X061,X061,P.S. 061 Francisco Oller,1550 CROTONA PARK EAST,-73.892784,40.836156
1687,08X062,X062,P.S. 062 Inocensio Casanova,660 FOX STREET,-73.900161,40.813736
1688,09X063,X063,P.S. 063 Author's Academy,1260 FRANKLIN AVENUE,-73.901859,40.83093
1689,09X064,X064,P.S. 064 Pura Belpre,1425 WALTON AVENUE,-73.915879,40.8404
1690,07X065,X065,P.S. 065 Mother Hale Academy,677 EAST 141 STREET,-73.912557,40.807916
1691,12X066,X066,P.S. 066 School of Higher Expectations,1001 JENNINGS STREET,-73.88654,40.831493
1692,12X067,X067,P.S. 067 Mohegan School,2024 MOHEGAN AVENUE,-73.884192,40.843781
1693,11X068,X068,P.S. 068 Bronx,4011 MONTICELLO AVENUE,-73.83888,40.891603
1694,08X069,X069,P.S. 069 Journey Prep School,560 THIERIOT AVENUE,-73.86046,40.8167
1695,09X070,X070,P.S. 070 Max Schoenfeld,1691 WEEKS AVENUE,-73.90807,40.844236
1696,08X071,X071,P.S. 071 Rose E. Scala,3040 ROBERTS AVENUE,-73.829562,40.845379
1697,08X072,X072,P.S. 072 Dr. William Dorney,2951 DEWEY AVENUE,-73.818172,40.823237
1698,09X073,X073,P.S. 073 Bronx,1020 ANDERSON AVENUE,-73.926415,40.832609
1699,08X075,X075,P.S. 75 School of Research and Discovery,984 FAILE STREET,-73.888948,40.822314
1700,11X076,X076,P.S. 076 The Bennington School,900 ADEE AVENUE,-73.860928,40.869059
1701,10X077,X077,Bedford Park Elementary School,3177 WEBSTER AVENUE,-73.875375,40.872559
1702,11X078,X078,P.S. 078 Anne Hutchinson,1400 NEEDHAM AVENUE,-73.850563,40.878474
1703,10X079,X079,P.S. 079 Creston,125 EAST 181 STREET,-73.903139,40.855337
1704,10X080,X080,J.H.S. 080 The Mosholu Parkway,149 EAST MOSHOLU PKWY N,-73.881245,40.876819
1705,10X080,X080,J.H.S. 080 The Mosholu Parkway,149 EAST MOSHOLU PKWY N,-73.881245,40.876819
1706,10X081,X081,P.S. 081 Robert J. Christen,5550 RIVERDALE AVENUE,-73.904657,40.903275
1707,11X083,X083,P.S. 083 Donald Hertz,950 RHINELANDER AVENUE,-73.858769,40.849176
1708,10X085,X085,P.S. 085 Great Expectations,2400 MARION AVENUE,-73.894682,40.858689
1709,10X086,X086,P.S. 086 Kingsbridge Heights,2756 RESERVOIR AVENUE,-73.897066,40.869061
1710,11X087,X087,P.S. 087 Bronx,1935 BUSSING AVENUE,-73.846198,40.895741
1711,09X088,X088,P.S. X088 - S. Silverstein Little Sparrow School,1340 SHERIDAN AVENUE,-73.913523,40.837019
1712,11X089,X089,P.S. 089 Bronx,980 MACE AVENUE,-73.859254,40.862481
1713,09X090,X090,P.S. 090 George Meany,1116 SHERIDAN AVENUE,-73.917526,40.831873
1714,10X091,X091,P.S. 091 Bronx,2200 AQUEDUCT AVENUE,-73.907494,40.858286
1715,10X091,X091,P.S. 091 Bronx,2200 AQUEDUCT AVENUE,-73.907494,40.858286
1716,12X092,X092,P.S. 092 Bronx,700 EAST 179 STREET,-73.889602,40.846205
1717,08X093,X093,P.S. 093 Albert G. Oliver,1535 STORY AVENUE,-73.877274,40.822522
1718,10X094,X094,P.S. 094 Kings College School,3530 KINGS COLLEGE PLACE,-73.875268,40.880661
1719,10X095,X095,P.S. 095 Sheila Mencher,3961 HILLMAN AVENUE,-73.891664,40.883049
1720,11X096,X096,P.S. 096 Richard Rodgers,2385 OLINVILLE AVENUE,-73.868986,40.86073
1721,11X096,X096,P.S. 096 Richard Rodgers,2385 OLINVILLE AVENUE,-73.868986,40.86073
1722,11X097,X097,P.S. 097 Bronx,1375 MACE AVENUE,-73.846768,40.863524
1723,12X098,X098,J.H.S. 098 Herman Ridder,1619 BOSTON ROAD,-73.890591,40.836245
1724,08X100,X100,P.S. 100 Isaac Clason,800 TAYLOR AVENUE,-73.86276,40.822552
1725,08X101,X101,M.S. X101 Edward R. Byrne,2750 LAFAYETTE AVENUE,-73.829211,40.82708
1726,12X102,X102,P.S. 102 Joseph O. Loretan,1827 ARCHER STREET,-73.866038,40.838151
1727,11X103,X103,P.S. 103 Hector Fontanez,4125 CARPENTER AVENUE,-73.86194,40.892198
1728,11X105,X105,P.S. 105 Sen Abraham Bernstein,725 BRADY AVENUE,-73.866264,40.853075
1729,11X106,X106,P.S. 106 Parkchester,1514 OLMSTEAD AVENUE,-73.854823,40.836974
1730,08X107,X107,P.S. 107,1695 SEWARD AVENUE,-73.868735,40.819221
1731,11X108,X108,P.S. 108 Philip J. Abinanti,1166 NEILL AVENUE,-73.8532,40.8547
1732,09X109,X109,P.S. 109 Sedgwick,1771 POPHAM AVENUE,-73.918991,40.851661
1733,09X110,X110,P.S. 110 Theodore Schoenfeld,580 CROTONA PARK SOUTH,-73.900654,40.83447
1734,11X111,X111,P.S. 111 Seton Falls,3740 BAYCHESTER AVENUE,-73.839288,40.884371
1735,11X112,X112,P.S. 112 Bronxwood,1925 SCHIEFFELIN AVENUE,-73.843977,40.88494
1736,11X113,X113,JHS 113 Richard R. Green,3710 BARNES AVENUE,-73.8609,40.8809
1737,09X114,X114,P.S. X114 - Luis Llorens Torres Schools,1155 CROMWELL AVENUE,-73.923297,40.834979
1738,09X117,X117,I.S. 117 Joseph H. Wade,1865 MORRIS AVENUE,-73.909022,40.848552
1739,10X118,X118,J.H.S. 118 William W. Niles,577 EAST 179 STREET,-73.892482,40.848702
1740,08X119,X119,The Dr. Emmett W. Bassett School,1075 PUGSLEY AVENUE,-73.857392,40.828474
1741,11X121,X121,P.S. 121 Throop,2750 THROOP AVENUE,-73.85051,40.866474
1742,11X121,X121,P.S. 121 Throop,2750 THROOP AVENUE,-73.85051,40.866474
1743,08X123,X123,J.H.S. 123 James M. Kieran,1025 MORRISON AVENUE,-73.874162,40.824989
1744,84X124,X124,Children's Aid College Prep Charter School,1919 PROSPECT AVENUE,-73.890145,40.843705
1745,08X125,X125,J.H.S. 125 Henry Hudson,1111 PUGSLEY AVENUE,-73.857882,40.829153
1746,09X126,X126,P.S. 126 Dr Marjorie H Dunbar,175 WEST 166 STREET,-73.9282,40.835866
1747,11X127,X127,J.H.S. 127 The Castle Hill,1560 PURDY STREET,-73.853203,40.838759
1748,09X128,X128,Mott Hall III,580 CROTONA PARK SOUTH,-73.900654,40.83447
1749,12X129,X129,M.S. 129 Academy for Independent Learning and Lead,2055 MAPES AVENUE,-73.886721,40.846128
1750,08X130,X130,P.S. 130 Abram Stevens Hewitt,750 PROSPECT AVENUE,-73.901709,40.817742
1751,08X131,X131,J.H.S. 131 Albert Einstein,885 BOLTON AVENUE,-73.859998,40.822925
1752,09X132,X132,P.S. 132 Garret A. Morgan,1245 WASHINGTON AVENUE,-73.907133,40.832175
1753,84X133,X133,Icahn Charter School 6,1701 FULTON AVENUE,-73.897943,40.841758
1754,12X134,X134,P.S. 134 George F. Bristow,1330 BRISTOW STREET,-73.894241,40.831613
1755,11X135,X135,J.H.S. 135 Frank D. Whalen,2441 WALLACE AVENUE,-73.8646,40.8621
1756,08X138,X138,P.S. 138 Samuel Randall,2060 LAFAYETTE AVENUE,-73.853157,40.822288
1757,08X140,X140,P.S. X140 The Eagle School,916 EAGLE AVENUE,-73.907489,40.823318
1758,10X141,X141,Riverdale / Kingsbridge Academy (Middle School / H,660 WEST 237 STREET,-73.914141,40.887407
1759,11X142,X142,MS 142 John Philip Sousa,3750 BAYCHESTER AVENUE,-73.839682,40.886002
1760,10X143,X143,JHS 143 John Peter Tetard,120 WEST 231 STREET,-73.9011,40.8759
1761,11X144,X144,J.H.S. 144 Michelangelo,2545 GUNTHER AVENUE,-73.836525,40.863842
1762,09X145,X145,J.H.S. 145 Arturo Toscanini,1000 TELLER AVENUE,-73.914067,40.827438
1763,08X146,X146,P.S. 146 Edward Collins,968 CAULDWELL AVENUE,-73.905734,40.824717
1764,07X149,X149,JHS 149 Elijah Clark,360 EAST 145 STREET,-73.9208,40.814
1765,12X150,X150,P.S. 150 Charles James Fox,920 EAST 167 STREET,-73.894349,40.82471
1766,07X151,X151,J.H.S. 151 Lou Gehrig,250 EAST 156 STREET,-73.92114,40.822574
1767,08X152,X152,P.S. 152 Evergreen,1007 EVERGREEN AVENUE,-73.880479,40.823941
1768,11X153,X153,P.S. 153 Helen Keller,650 BAYCHESTER AVENUE,-73.831669,40.874035
1769,07X154,X154,P.S. 154 Jonathan D. Hyatt,333 EAST 135 STREET,-73.925459,40.808194
1770,07X156,X156,P.S. 156 Benjamin Banneker,750 CONCOURSE VILLAGE W,-73.9204,40.8222
1771,07X157,X157,P.S. 157 Grove Hill,757 CAULDWELL AVENUE,-73.908965,40.819419
1772,12X158,X158,I S 158 Theodore Gathings,800 HOME STREET,-73.9001,40.8277
1773,10X159,X159,P.S. 159 Luis Munoz Marin Biling,2315 WASHINGTON AVENUE,-73.893136,40.85568
1774,11X160,X160,P.S. 160 Walt Disney,4140 HUTCHINSON RIVER PKWAY EA,-73.823816,40.864073
1775,07X161,X161,P.S. 161 Juan Ponce De Leon School,628 TINTON AVENUE,-73.905233,40.814168
1776,07X162,X162,J.H.S. 162 Lola Rodriguez De Tio,600 SAINT ANN'S AVENUE,-73.912038,40.814857
1777,09X163,X163,P.S. 163 Arthur A. Schomburg,2075 WEBSTER AVENUE,-73.899005,40.8517
1778,84X165,X165,Grand Concourse Charter School,625 BOLTON AVENUE,-73.858773,40.818442
1779,09X166,X166,J.H.S. 166 Roberto Clemente,250 EAST 164 STREET,-73.917705,40.828009
1780,75X168,X168,P.S. 168,3050 WEBSTER AVENUE,-73.878731,40.869482
1781,11X169,X169,Baychester Academy,3500 EDSON AVENUE,-73.839386,40.881344
1782,09X170,X170,P.S. 170,1598 TOWNSEND AVENUE,-73.913253,40.844367
1783,08X174,X174,I.S. 174 Eugene T. Maleska,456 WHITE PLAINS ROAD,-73.8566,40.8147
1784,11X175,X175,P.S. 175 City Island,200 CITY ISLAND AVENUE,-73.78354,40.844353
1785,75X176,X176,P.S. X176,750 BAYCHESTER AVENUE,-73.831669,40.874035
1786,84X177,X177,Mott Hall Charter School,1260 FRANKLIN AVENUE,-73.901859,40.83093
1787,11X178,X178,P.S. 178 - Dr. Selman Waksman,850 BAYCHESTER AVENUE,-73.831669,40.874035
1788,07X179,X179,P.S. 179,468 EAST 140 STREET,-73.919773,40.80908
1789,11X180,X180,M.S. 180 Dr. Daniel Hale Williams,700 BAYCHESTER AVENUE,-73.831669,40.874035
1790,11X181,X181,I.S. 181 Pablo Casals,800 BAYCHESTER AVENUE,-73.831669,40.874035
1791,08X182,X182,P.S. 182,601 STICKBALL BOULEVARD,-73.856976,40.818925
1792,08X182,X182,P.S. 182,601 STICKBALL BOULEVARD,-73.856976,40.818925
1793,07X184,X184,I S 184 Rafael C Y Molina,778 FOREST AVENUE,-73.9059,40.8189
1794,84X185,X185,Bronx Lighthouse Charter School,1001 INTERVALE AVENUE,-73.897394,40.823228
1795,75X186,X186,P186X Walter J. Damrosch School,750 JENNINGS STREET,-73.897797,40.831388
1796,75X188,X188,P.S. X188,770 GROTE STREET,-73.883877,40.850168
1797,75X188,X188,P.S. X188,770 GROTE STREET,-73.883877,40.850168
1798,11X189,X189,Cornerstone Academy for Social Action,3441 STEENWICK AVENUE,-73.830616,40.882778
1799,12X190,X190,E.S.M.T- I.S. 190,1550 CROTONA PARK EAST,-73.892784,40.836156
1800,12X191,X191,IS 191,2055 MAPES AVENUE,-73.8862,40.8458
1801,08X192,X192,I.S. 192 Piagentini-Jones,650 HOLLYWOOD AVENUE,-73.8184,40.8265
1802,11X194,X194,P.S./M.S. 194,2365 WATERBURY AVENUE,-73.846594,40.83541
1803,12X195,X195,P.S. 195,1250 WARD AVENUE,-73.877305,40.830811
1804,12X196,X196,P.S. 196,1250 WARD AVENUE,-73.877305,40.830811
1805,12X197,X197,P.S. 197,1250 WARD AVENUE,-73.877305,40.830811
1806,12X198,X198,P.S. 198,1180 TINTON AVENUE,-73.900121,40.828406
1807,09X199,X199,P.S. 199X - The Shakespeare School,1449 SHAKESPEARE AVENUE,-73.920826,40.843453
1808,84X200,X200,New Visions A.I.M. Charter High School II,1010 REV. J. A. POLITE AVENUE,-73.898265,40.823124
1809,08X201,X201,M.S. X201,730 BRYANT AVENUE,-73.8858,40.8155
1810,84X202,X202,New Visions Charter High School for Advanced Math,900 TINTON AVENUE,-73.902892,40.821723
1811,07X203,X203,M.S. 203,339 MORRIS AVENUE,-73.925995,40.813681
1812,09X204,X204,P.S. 204 Morris Heights,1780 DR. MARTIN LUTHER KING JR. BLVD,-73.915217,40.849416
1813,10X205,X205,P.S. 205 Fiorello LaGuardia,2475 SOUTHERN BOULEVARD,-73.881753,40.855759
1814,10X206,X206,I.S. 206 Ann Mersereau,2280 AQUEDUCT AVENUE,-73.906285,40.859534
1815,10X207,X207,P.S. 207,3030 GODWIN TERRACE,-73.906197,40.878327
1816,84X208,X208,New Visions Charter High School for the Humanities,455 SOUTHERN BLVD,-73.907528,40.810671
1817,10X209,X209,P.S. 209,313 EAST 183RD STREET,-73.897635,40.856834
1818,12X211,X211,P.S. 211,1919 PROSPECT AVENUE,-73.890145,40.843705
1819,12X212,X212,P.S. 212,1180 TINTON AVENUE,-73.900121,40.828406
1820,10X213,X213,Bronx Engineering and Technology Academy,99 TERRACE VIEW AVENUE,-73.912686,40.877379
1821,12X214,X214,P.S. 214,1970 WEST FARMS ROAD,-73.879931,40.839297
1822,09X215,X215,Kappa,3630 THIRD AVENUE,-73.903951,40.833493
1823,12X216,X216,Business School for Entrepreneurial Studies,977 FOX STREET,-73.894368,40.822056
1824,12X217,X217,School of Performing Arts,977 FOX STREET,-73.894368,40.822056
1825,09X218,X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,1220 GERARD AVENUE,-73.919571,40.835681
1826,09X219,X219,I.S. 219 New Venture School,3630 THIRD AVENUE,-73.903951,40.833493
1827,07X220,X220,P.S. 220 Mott Haven Village School,468 EAST 140 STREET,-73.9199,40.8095
1828,07X221,X221,South Bronx Preparatory: A College Board School,360 EAST 145 STREET,-73.920851,40.813612
1829,07X222,X222,IS 222,345 BROOK AVENUE,-73.9178,40.81
1830,07X223,X223,The Laboratory School of Finance and Technology: X,360 EAST 145 STREET,-73.920851,40.813612
1831,07X224,X224,P.S./I.S. 224,345 BROOK AVENUE,-73.918774,40.810314
1832,10X225,X225,Theatre Arts Production Company School,2225 WEBSTER AVENUE,-73.897404,40.854257
1833,10X226,X226,P.S. 226,1950 SEDGWICK AVENUE,-73.916076,40.855822
1834,09X227,X227,Bronx Collegiate Academy,240 EAST 172 STREET,-73.911366,40.839307
1835,10X228,X228,Jonas Bronck Academy,400 EAST FORDHAM ROAD,-73.891562,40.860987
1836,09X229,X229,I.S. 229 Roland Patterson,275 HARLEM RIVER PARK BRIDGE,-73.9216,40.8524
1837,09X230,X230,P.S. 230 Dr Roland N. Patterson,275 HARLEM RIVER PARK BRIDGE,-73.9216,40.8524
1838,09X231,X231,Eagle Academy for Young Men,4143 THIRD AVENUE,-73.897479,40.845366
1839,09X232,X232,I.S. 232,1700 MACOMBS ROAD,-73.915217,40.849416
1840,84X233,X233,Family Life Academy Charter School II,296 EAST 140 STREET,-73.925416,40.811562
1841,12X234,X234,PS 234 Twin Parks,2050 PROSPECT AVENUE,-73.8874,40.8462
1842,09X236,X236,P.S. 236 Langston Hughes,1871 WALTON AVENUE,-73.909936,40.848907
1843,10X237,X237,"The Marie Curie School for Medicine, Nursing, and",120 WEST 231 STREET,-73.901565,40.875636
1844,09X239,X239,Urban Assembly Academy for History and Citizenship,240 EAST 172 STREET,-73.911366,40.839307
1845,09X241,X241,Urban Assembly School for Applied Math and Science,1595 BATHGATE AVENUE,-73.901774,40.839508
1846,12X242,X242,Mott Hall V,1551 EAST 172ND STREET,-73.878191,40.832508
1847,10X243,X243,West Bronx Academy for the Future,500 EAST FORDHAM ROAD,-73.888625,40.859466
1848,10X244,X244,The New School for Leadership and Journalism,120 WEST 231 STREET,-73.901565,40.875636
1849,12X245,X245,New Day Academy,800 HOME STREET,-73.900593,40.826933
1850,10X246,X246,P.S. 246 Poe Center,2641 GRAND CONCOURSE,-73.8953,40.865972
1851,12X248,X248,"Metropolitan High School, The",1180 REV. J.A. POLITE AVE.,-73.896925,40.827539
1852,11X249,X249,Bronx Health Sciences High School,750 BAYCHESTER AVENUE,-73.831669,40.874035
1853,09X250,X250,Eximius College Preparatory Academy: A College Boa,1363 FULTON AVENUE,-73.902794,40.833884
1854,09X250,X250,Eximius College Preparatory Academy: A College Boa,1363 FULTON AVENUE,-73.902794,40.833884
1855,12X251,X251,Explorations Academy H.S.,1619 BOSTON ROAD,-73.890591,40.836245
1856,09X252,X252,Mott Hall Bronx High School,1595 BATHGATE AVENUE,-73.901774,40.839508
1857,11X253,X253,Bronx High School for Writing and Communication Ar,800 EAST GUN HILL ROAD,-73.861649,40.875172
1858,10X254,X254,I.S. 254,2452 WASHINGTON AVENUE,-73.889878,40.858721
1859,84X255,X255,Bronx Charter School for Excellence,1960 BENEDICT AVENUE,-73.858533,40.834025
1860,84X256,X256,Heketi Community Charter School,403 Concord Avenue,-73.909595,40.8091
1861,10X257,X257,PS 257 Children's School,560 EAST 179 STREET,-73.8937,40.8486
1862,84X258,X258,Tech International Charter School,3120 Corlear Avenue,-73.907295,40.880738
1863,07X259,X259,"H.E.R.O. High (Health, Education, and Research Occ",455 SOUTHERN BLVD,-73.907528,40.810671
1864,09X260,X260,Bronx Center for Science and Mathematics,1363 FULTON AVENUE,-73.902794,40.833884
1865,09X260,X260,Bronx Center for Science and Mathematics,1363 FULTON AVENUE,-73.902794,40.833884
1866,12X262,X262,Performance Conservatory High School,1619 BOSTON ROAD,-73.890591,40.836245
1867,09X263,X263,Validus Preparatory Academy,1595 BATHGATE AVENUE,-73.901774,40.839508
1868,10X264,X264,Bronx Academy for Software Engineering (BASE),2474 CROTONA AVENUE,-73.882487,40.855392
1869,11X265,X265,Bronx Lab School,800 EAST GUN HILL ROAD,-73.861649,40.875172
1870,12X267,X267,Bronx Latin,800 HOME STREET,-73.900593,40.826933
1871,10X268,X268,Kingsbridge International High School,2780 RESERVOIR AVENUE,-73.897066,40.869061
1872,08X269,X269,Bronx Studio School for Writers and Artists,928 SIMPSON STREET,-73.892961,40.820388
1873,11X270,X270,Academy for Scholarship and Entrepreneurship: A Co,921 EAST 228TH STREET,-73.852714,40.888242
1874,12X271,X271,East Bronx Academy for the Future,1716 SOUTHERN BOULEVARD,-73.887688,40.836821
1875,11X272,X272,Globe School for Environmental Research,3710 BARNES AVENUE,-73.860126,40.880649
1876,12X273,X273,Frederick Douglass Academy V. Middle School,2111 CROTONA AVENUE,-73.888987,40.848748
1877,09X274,X274,The New American Academy at Roberto Clemente State,275 HARLEM RIVER PARK BRIDGE,-73.9216,40.8524
1878,11X275,X275,High School of Computers and Technology,800 EAST GUN HILL ROAD,-73.861649,40.875172
1879,09X276,X276,Leadership Institute,1701 FULTON AVENUE,-73.897943,40.841758
1880,07X277,X277,P.S. 277,519 ST ANNS AVENUE,-73.913872,40.813385
1881,12X278,X278,Peace and Diversity Academy,1180 REV. J.A. POLITE AVE.,-73.896925,40.827539
1882,10X279,X279,"P.S. 279 Captain Manuel Rivera, Jr.",2100 WALTON AVENUE,-73.904958,40.854666
1883,10X280,X280,P.S./M.S. 280 Mosholu Parkway,3202 STEUBEN AVENUE,-73.881245,40.876819
1884,10X280,X280,P.S./M.S. 280 Mosholu Parkway,3202 STEUBEN AVENUE,-73.881245,40.876819
1885,08X282,X282,Women's Academy of Excellence,456 WHITE PLAINS ROAD,-73.85607,40.815043
1886,10X284,X284,Bronx School of Law and Finance,99 TERRACE VIEW AVENUE,-73.912686,40.877379
1887,12X286,X286,Fannie Lou Hamer Middle School,1001 JENNINGS STREET,-73.88654,40.831493
1888,11X287,X287,North Bronx School of Empowerment,3710 BARNES AVENUE,-73.860126,40.880649
1889,11X288,X288,Collegiate Institute for Math and Science,925 ASTOR AVENUE,-73.860729,40.860443
1890,11X289,X289,The Young Scholars Academy of The Bronx,3710 BARNES AVENUE,-73.860126,40.880649
1891,11X290,X290,Bronx Academy of Health Careers,800 EAST GUN HILL ROAD,-73.861649,40.875172
1892,10X291,X291,P.S. 291,2195 ANDREWS AVENUE,-73.909763,40.859243
1893,08X293,X293,Renaissance High School for Musical Theater and th,3000 EAST TREMONT AVENUE,-73.839583,40.839775
1894,09X294,X294,The Walton Avenue School,1425 WALTON AVENUE,-73.915879,40.8404
1895,08X295,X295,Gateway School for Environmental Research and Tech,1980 LAFAYETTE AVENUE,-73.85593,40.821218
1896,07X296,X296,South Bronx Academy for Applied Media,778 FOREST AVENUE,-73.905389,40.818703
1897,09X297,X297,Morris Academy for Collaborative Studies,1110 BOSTON ROAD,-73.90392,40.827455
1898,07X298,X298,Academy of Public Relations,778 FOREST AVENUE,-73.905389,40.818703
1899,11X299,X299,Astor Collegiate Academy,925 ASTOR AVENUE,-73.860729,40.860443
1900,12X300,X300,The School of Science and Applied Learning,2050 PROSPECT AVENUE,-73.886721,40.846128
1901,08X301,X301,M.S. 301 Paul L. Dunbar,890 CAULDWELL AVENUE,-73.906739,40.822291
1902,08X302,X302,M.S. 302 Luisa Dessus Cruz,681 KELLY STREET,-73.901599,40.816078
1903,09X303,X303,I.S. X303 Leadership & Community Service,1700 MACOMBS ROAD,-73.915217,40.849416
1904,08X304,X304,P.S. 304 Early Childhood School,2750 LAFAYETTE AVENUE,-73.829211,40.82708
1905,08X305,X305,Pablo Neruda Academy,1980 LAFAYETTE AVENUE,-73.85593,40.821218
1906,10X306,X306,P.S. 306,40 WEST TREMONT AVENUE,-73.910827,40.850722
1907,10X307,X307,Luisa Pineiro Fuentes School of Science and Discov,124 EAMES PLACE,-73.901821,40.869142
1908,10X308,X308,Bronx Dance Academy School,3617 BAINBRIDGE AVENUE,-73.878051,40.885428
1909,84X309,X309,South Bronx Charter School for International Cultu,164 bruckner boulevard,-73.918037,40.803052
1910,10X310,X310,P.S. 310 Marble Hill,260 W KINGSBRIDGE RD,-73.905547,40.872477
1911,09X311,X311,Lucero Elementary School,1425 WALTON AVENUE,-73.915879,40.8404
1912,08X312,X312,Millennium Art Academy,1980 LAFAYETTE AVENUE,-73.85593,40.821218
1913,09X313,X313,I.S. 313 School of Leadership Development,1600 WEBSTER AVENUE,-73.904353,40.840536
1914,12X314,X314,Fairmont Neighborhood School,1550 VYSE AVENUE,-73.886995,40.834188
1915,10X315,X315,P.S. 315 Lab School,2865 CLAFLIN AVENUE,-73.900068,40.873659
1916,12X316,X316,Kappa III,2055 MAPES AVENUE,-73.886721,40.846128
1917,12X318,X318,"I.S. X318 Math, Science & Technology Through Arts",1919 PROSPECT AVENUE,-73.890145,40.843705
1918,10X319,X319,Providing Urban Learners Success In Education High,560 EAST 179 STREET,-73.893744,40.848385
1919,08X320,X320,Pelham Lab High School,3000 EAST TREMONT AVENUE,-73.839583,40.839775
1920,12X321,X321,Crotona Academy High School,1211 SOUTHERN BOULEVARD,-73.892243,40.829306
1921,11X322,X322,Aspire Preparatory Middle School,2441 WALLACE AVENUE,-73.865028,40.862098
1922,09X323,X323,Bronx Writing Academy,270 EAST 167 STREET,-73.91435,40.832022
1923,09X324,X324,Bronx Early College Academy for Teaching & Learnin,250 EAST 164 STREET,-73.917705,40.828009
1924,09X325,X325,Urban Science Academy,1000 TELLER AVENUE,-73.914067,40.827438
1925,11X326,X326,Bronx Green Middle School,2441 WALLACE AVENUE,-73.865028,40.862098
1926,09X327,X327,Comprehensive Model School Project M.S. 327,1501 JEROME AVENUE,-73.916084,40.842503
1927,09X328,X328,New Millennium Bronx Academy of the Arts,1000 TELLER AVENUE,-73.914067,40.827438
1928,09X329,X329,DreamYard Preparatory School,240 EAST 172 STREET,-73.911366,40.839307
1929,10X331,X331,The Bronx School of Young Leaders,40 WEST TREMONT AVENUE,-73.910827,40.850722
1930,08X332,X332,Holcombe L. Rucker School of Community Research,965 LONGWOOD AVENUE,-73.897876,40.817741
1931,08X333,X333,The Longwood Academy of Discovery,888 REV J A POLITE AVE,-73.898399,40.820108
1932,07X334,X334,International Community High School,345 BROOK AVENUE,-73.918774,40.810314
1933,08X335,X335,The Academy of the Arts,888 REV J A POLITE AVE,-73.898399,40.820108
1934,07X336,X336,Urban Assembly School for the Performing Arts,339 MORRIS AVENUE,-73.9254,40.8135
1935,08X337,X337,The School for Inquiry and Social Justice,1025 MORRISON AVENUE,-73.874162,40.824989
1936,09X339,X339,I.S. 339,1600 WEBSTER AVENUE,-73.904353,40.840536
1937,10X340,X340,P.S. 340,25 WEST 195 STREET,-73.897171,40.869407
1938,12X341,X341,Accion Academy,977 FOX STREET,-73.894368,40.822056
1939,10X342,X342,International School for Liberal Arts,2780 RESERVOIR AVENUE,-73.897066,40.869061
1940,07X343,X343,Academy of Applied Mathematics and Technology,345 BROOK AVENUE,-73.918774,40.810314
1941,10X344,X344,Ampark Neighborhood,3961 HILLMAN AVENUE,-73.891664,40.883049
1942,84X345,X345,Hyde Leadership Charter School,730 BRYANT AVENUE,-73.885284,40.815827
1943,84X346,X346,South Bronx Classical Charter School,977 FOX STREET,-73.894368,40.822056
1944,84X347,X347,International Leadership Charter High School,3030 Riverdale Avenue,-73.909955,40.880853
1945,08X348,X348,Schuylerville Preparatory High School,3000 EAST TREMONT AVENUE,-73.839583,40.839775
1946,08X349,X349,Bronx River High School,3000 EAST TREMONT AVENUE,-73.839583,40.839775
1947,09X350,X350,New Directions Secondary School,240 EAST 172 STREET,-73.911366,40.839307
1948,10X351,X351,Bronx Collaborative High School,100 WEST MOSHOLU PARKWAY SOUTH,-73.889011,40.879958
1949,75X352,X352,The Vida Bogart School for All Children,1000 EAST TREMONT AVENUE,-73.882531,40.840445
1950,10X353,X353,World View High School,100 WEST MOSHOLU PARKWAY SOUTH,-73.889011,40.879958
1951,11X355,X355,Bronx Alliance Middle School,3750 BAYCHESTER AVENUE,-73.839682,40.886002
1952,11X357,X357,Young Voices Academy of the Bronx,800 LYDIG AVENUE,-73.863733,40.854423
1953,07X359,X359,Concourse Village Elementary School,750 CONCOURSE VILLAGE WEST,-73.922527,40.823014
1954,10X360,X360,P.S. 360,2880 KINGSBRIDGE TERRACE,-73.902214,40.874717
1955,09X361,X361,The Highbridge Green School,200 West 167th Street,-73.927892,40.838232
1956,84X362,X362,Icahn Charter School 7,1535 STORY AVENUE,-73.877274,40.822522
1957,10X363,X363,Academy For Personal Leadership And Excellence,120 EAST 184 STREET,-73.90049,40.859496
1958,84X364,X364,South Bronx Classical Charter School II,333 EAST 135 STREET,-73.925459,40.808194
1959,09X365,X365,Academy for Language and Technology,1700 MACOMBS ROAD,-73.915217,40.849416
1960,08X366,X366,Urban Assembly Academy of Civic Engagement,650 HOLLYWOOD AVENUE,-73.818083,40.826794
1961,08X367,X367,"Archimedes Academy for Math, Science and Technolog",456 WHITE PLAINS ROAD,-73.85607,40.815043
1962,10X368,X368,In-Tech Academy (M.S. / High School 368),2975 TIBBETT AVENUE,-73.913694,40.877935
1963,07X369,X369,Young Leaders Elementary School,468 EAST 140 STREET,-73.919773,40.80908
1964,11X370,X370,Leaders of Tomorrow,3710 BARNES AVENUE,-73.860126,40.880649
